"idEntidad"|"voName"|"orden"|"nombreAtributoVO"|"titulo"|"descripcion"|"tipo"|"customValidations"|"idGrupoClasif"|"largoCaracteres"|"anchoWidget"|"soloLectura"|"obligatorio"|"visible"|"valorDefecto"|"filtro"|"valorFiltroImplicito"|"secOrderBy"|"generated"|"partOfUniqueKey"|"tableName"|"columnName"|"dataType"|"dataLength"|"dataPrecision"|"dataScale"|"nullable"|"columnId"|"lowValue"|"highValue"|"pkConstraintName"|"pkIndexName"|"pkPosition"|"fkConstraintName"|"fkIndexName"|"fkPosition"|"rConstraintName"|"rTableName"|"rColumnName"
"6014"|"CompIndcs"|"1"|"ctaId"|"Id."|"Identificador único"|"numero"||"0"|"15"|"5em"|"true"|"true"|"true"||"false"||"0"|"true"|"false"|"VI_SEFE_COMP_INDCS"|"CTA_ID"|"NUMBER"|"22"|"15"|"0"|"false"|"1"|||||"2"||||||
"6014"|"CompIndcs"|"2"|"codigoCta"|"Código"|"Código único que identifica a componente en las fórmulas de indicadores. Se sugiere utilizar códigos que comiencen con ""COM"", por ejemplo: ""COM223""."|"texto"|"unicidad && nomenclatura 'El_código_debe_comenzar_con_""{1}"".' 'COM'"|"0"|"10"|"5em"|"false"|"true"|"true"|"COM"|"false"||"1"|"false"|"true"|"VI_SEFE_COMP_INDCS"|"CODIGO_CTA"|"VARCHAR2"|"10"|"0"|"0"|"true"|"2"|||||||||||
"6014"|"CompIndcs"|"3"|"nombre"|"Nombre"|"Nombre"|"texto"|"unicidad"|"0"|"80"|"20em"|"false"|"true"|"true"||"false"||"2"|"false"|"false"|"VI_SEFE_COMP_INDCS"|"NOMBRE"|"VARCHAR2"|"80"|"0"|"0"|"true"|"3"|||||||||||
"6014"|"CompIndcs"|"4"|"descripcion"|"Descripción"|"Descripción"|"texto"|"unicidad"|"0"|"250"|"20em"|"false"|"true"|"true"||"false"||"3"|"false"|"false"|"VI_SEFE_COMP_INDCS"|"DESCRIPCION"|"VARCHAR2"|"250"|"0"|"0"|"true"|"4"|||||||||||
"6014"|"CompIndcs"|"5"|"calculadoF"|"Calculado"|"Indica si el componente es calculado mediante una fórmula o ingresado manualmente"|"checkbox"||"0"|"1"|"3em"|"true"|"false"|"false"|"true"|"false"||"0"|"false"|"false"|"VI_SEFE_COMP_INDCS"|"CALCULADO_F"|"NUMBER"|"22"|"1"|"0"|"true"|"5"|||||||||||
"6014"|"CompIndcs"|"6"|"tpoCtaId"|"Tipo de Cuenta"|"Tipo de componente"|"combo_1000"||"0"|"6"|"3em"|"true"|"false"|"false"|"1046"|"false"|"1046"|"0"|"false"|"false"|"VI_SEFE_COMP_INDCS"|"TPO_CTA_ID"|"NUMBER"|"22"|"6"|"0"|"true"|"6"|||||"1"||||||
"6014"|"CompIndcs"|"7"|"signo"|"Signo"|"Signo"|"texto"||"0"|"1"|"3em"|"true"|"false"|"false"|"+"|"false"||"0"|"false"|"false"|"VI_SEFE_COMP_INDCS"|"SIGNO"|"VARCHAR2"|"1"|"0"|"0"|"true"|"7"|||||||||||
"6014"|"CompIndcs"|"8"|"nvl"|"Nivel"|"Nivel"|"numero"||"0"|"2"|"3em"|"true"|"false"|"false"|"1"|"false"||"0"|"false"|"false"|"VI_SEFE_COMP_INDCS"|"NVL"|"NUMBER"|"22"|"2"|"0"|"true"|"8"|||||||||||
"6015"|"Indc"|"1"|"codigoCta"|"Código "|"Código que identifica al indicador; utilizado en fórmulas."|"texto"|"unicidad"|"0"|"10"|"3em"|"false"|"true"|"true"|"IN"|"false"||"2"|"false"|"true"|"VI_SEFE_INDC"|"CODIGO_CTA"|"VARCHAR2"|"10"|"0"|"0"|"true"|"1"|||||"3"||||||
"6015"|"Indc"|"2"|"nombre"|"Nombre Corto"|"Nombre Corto"|"texto"||"0"|"80"|"20em"|"true"|"false"|"false"||"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"NOMBRE"|"VARCHAR2"|"80"|"0"|"0"|"true"|"2"|||||||||||
"6015"|"Indc"|"3"|"descripcion"|"Nombre"|"Nombre"|"texto"|"unicidad"|"0"|"250"|"20em"|"false"|"true"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"DESCRIPCION"|"VARCHAR2"|"250"|"0"|"0"|"true"|"3"|||||||||||
"6015"|"Indc"|"4"|"calculadoF"|"Calculado"|"Indica si el indicador es calculado mediante una fórmula o ingresado."|"checkbox"||"0"|"22"|"2em"|"true"|"true"|"false"|"true"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"CALCULADO_F"|"NUMBER"|"22"|"0"|"0"|"true"|"4"|||||||||||
"6015"|"Indc"|"5"|"tipoRaizId"|"Tipo de Cuenta"|"Tipo de ""cuenta"" del indicador."|"combo_e_{""idEntidad"":""6058"",""paramId"":""tpoId"",""value"":""descripcion""}"||"0"|"6"|"12em"|"true"|"true"|"false"|"1008"|"false"|"1008"|"0"|"false"|"false"|"VI_SEFE_INDC"|"TPO_CTA_ID"|"NUMBER"|"22"|"6"|"0"|"true"|"5"|||||"1"||||||
"6015"|"Indc"|"6"|"tpoId"|"Tipo"|"Tipo del indicador."|"combo_e_{""idEntidad"":""6059"",""paramId"":""tpoId"",""value"":""descripcion""}"||"0"|"6"|"12em"|"false"|"true"|"false"||"true"||"1"|"false"|"false"|"VI_SEFE_INDC"|"TPO_INDC_ID"|"NUMBER"|"22"|"6"|"0"|"true"|"6"|||||"2"||||||
"6015"|"Indc"|"7"|"signo"|"Signo"|"Signo"|"texto"||"0"|"1"|"3em"|"true"|"true"|"false"|"+"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"SIGNO"|"VARCHAR2"|"1"|"0"|"0"|"true"|"7"|||||||||||
"6015"|"Indc"|"8"|"undDeMedId"|"Unidad de Medida"|"Unidad de medida."|"combo_3500"||"3500"|"6"|"5em"|"false"|"false"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"UND_DE_MED_ID"|"NUMBER"|"22"|"6"|"0"|"true"|"8"|||||||||||
"6015"|"Indc"|"9"|"fmlaCta"|"Fórmula"|"Fórmula. Debe hacer referencia solamente a componentes de indicadores o a otros indicadores."|"texto"||"0"|"512"|"35em"|"false"|"false"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"FMLA_CTA"|"VARCHAR2"|"512"|"0"|"0"|"true"|"9"|||||||||||
"6015"|"Indc"|"10"|"posicion"|"Posición"|"Posición"|"numero"||"0"|"6"|"3em"|"true"|"true"|"false"|"0"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"POSICION"|"NUMBER"|"22"|"6"|"0"|"true"|"10"|||||||||||
"6015"|"Indc"|"11"|"plan_${idClasif}"|"${nombre}"|"Determina si el indicador está definido para el plan ${nombre}"|"compuesto{id=6063, idGrupoClasificacion=2000}checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1101"|"plan_2001"|"CHGAAP"|"Determina si el indicador está definido para el plan CHGAAP"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1102"|"plan_2005"|"IFRSCF"|"Determina si el indicador está definido para el plan IFRSCF"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1103"|"plan_2006"|"IFRSCN"|"Determina si el indicador está definido para el plan IFRSCN"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1104"|"plan_2007"|"IFRSLF"|"Determina si el indicador está definido para el plan IFRSLF"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1105"|"plan_2009"|"ESP (PYME)"|"Determina si el indicador está definido para el plan ESP (PYME)"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1106"|"plan_2008"|"IFRSLN"|"Determina si el indicador está definido para el plan IFRSLN"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1107"|"plan_2010"|"IFRS-Bancos"|"Determina si el indicador está definido para el plan IFRS-Bancos"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1108"|"plan_2011"|"IFRS-Seg. Vida"|"Determina si el indicador está definido para el plan IFRS-Seg. Vida"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1109"|"plan_6304"|"Plan FUSION"|"Determina si el indicador está definido para el plan Plan FUSION"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1110"|"plan_2012"|"IFRS-Seg. Grales. y Crédito"|"Determina si el indicador está definido para el plan IFRS-Seg. Grales. y Crédito"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1111"|"plan_7182"|"Plan de Cuenta"|"Determina si el indicador está definido para el plan Plan de Cuenta"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1112"|"plan_2013"|"IFRS-Corr. Bolsa"|"Determina si el indicador está definido para el plan IFRS-Corr. Bolsa"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1113"|"plan_6325"|"IFRS-R4B-Usuario-4"|"Determina si el indicador está definido para el plan IFRS-R4B-Usuario-4"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1114"|"plan_6311"|"IFRS-R4-Corr. Bolsa"|"Determina si el indicador está definido para el plan IFRS-R4-Corr. Bolsa"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1115"|"plan_7198"|"PLAN MUY ESPECIAL "|"Determina si el indicador está definido para el plan PLAN MUY ESPECIAL "|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1116"|"plan_6313"|"IFRS-R4-Banco2"|"Determina si el indicador está definido para el plan IFRS-R4-Banco2"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1117"|"plan_7176"|"NUEVO PLAN"|"Determina si el indicador está definido para el plan NUEVO PLAN"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1118"|"plan_6320"|"IFRS-R4B-Usuario-2"|"Determina si el indicador está definido para el plan IFRS-R4B-Usuario-2"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1119"|"plan_6317"|"IFRS-R4-Usuario_Plan"|"Determina si el indicador está definido para el plan IFRS-R4-Usuario_Plan"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1120"|"plan_6322"|"IFRS-R4B-Usuario-3"|"Determina si el indicador está definido para el plan IFRS-R4B-Usuario-3"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1121"|"plan_6317"|"IFRS-R4-Usuario_Plan"|"Determina si el indicador está definido para el plan IFRS-R4-Usuario_Plan"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1122"|"plan_2020"|"GANADERIA 1"|"Determina si el indicador está definido para el plan GANADERIA 1"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1123"|"plan_6322"|"IFRS-R4B-Usuario-3"|"Determina si el indicador está definido para el plan IFRS-R4B-Usuario-3"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1124"|"plan_2021"|"GANADERIA 2"|"Determina si el indicador está definido para el plan GANADERIA 2"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1125"|"plan_6309"|"IFRS-R4-Banco"|"Determina si el indicador está definido para el plan IFRS-R4-Banco"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1126"|"plan_6327"|"IFRS-R4-xxx"|"Determina si el indicador está definido para el plan IFRS-R4-xxx"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1127"|"plan_2022"|"GANADERIA 3"|"Determina si el indicador está definido para el plan GANADERIA 3"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1128"|"plan_7300"|"Plan Prueba"|"Determina si el indicador está definido para el plan Plan Prueba"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1129"|"plan_2023"|"GANADERIA 4"|"Determina si el indicador está definido para el plan GANADERIA 4"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1130"|"plan_7322"|"plan ef?ero"|"Determina si el indicador está definido para el plan plan ef?ero"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1131"|"plan_7719"|"plan prueba #5433"|"Determina si el indicador está definido para el plan plan prueba #5433"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1132"|"plan_7723"|"plan prueba #5433"|"Determina si el indicador está definido para el plan plan prueba #5433"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1133"|"plan_7725"|"Plan Resumido Desa"|"Determina si el indicador está definido para el plan Plan Resumido Desa"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1134"|"plan_7731"|"IFRS-R4-Bancos-3"|"Determina si el indicador está definido para el plan IFRS-R4-Bancos-3"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1135"|"plan_7848"|"Plan Prueba 1"|"Determina si el indicador está definido para el plan Plan Prueba 1"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1136"|"plan_7815"|"Plan Certificacion"|"Determina si el indicador está definido para el plan Plan Certificacion"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1137"|"plan_7822"|"Plan COM 07.08.2013"|"Determina si el indicador está definido para el plan Plan COM 07.08.2013"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1138"|"plan_7812"|"plan hoy"|"Determina si el indicador está definido para el plan plan hoy"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1139"|"plan_7733"|"Plan Marce 09.10.2013"|"Determina si el indicador está definido para el plan Plan Marce 09.10.2013"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1140"|"plan_7830"|"Plan manualpara"|"Determina si el indicador está definido para el plan Plan manualpara"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6015"|"Indc"|"1141"|"plan_7839"|"ZZZZ SEBA"|"Determina si el indicador está definido para el plan ZZZZ SEBA"|"checkbox"||"0"|"22"|"1em"|"false"|"true"|"true"|"false"|"false"||"0"|"false"|"false"|"VI_SEFE_INDC"|"PLANES"|"NUMBER"|"22"|"0"|"0"|"true"|"11"|||||||||||
"6016"|"Alrt"|"1"|"ctaId"|"Id."|"Identificador único"|"numero"||"0"|"15"|"4em"|"true"|"false"|"false"||"false"||"0"|"true"|"false"|"VI_SEFE_ALRT"|"CTA_ID"|"NUMBER"|"22"|"15"|"0"|"false"|"1"|||||"2"||||||
"6016"|"Alrt"|"2"|"dinamica"|"Dinámica"|"Indica si es una alerta dinámica o no."|"checkbox"||"0"|"22"|"2em"|"false"|"true"|"false"||"false"|"false"|"1"|"false"|"false"|"VI_SEFE_ALRT"|"DINAMICA"|"NUMBER"|"22"|"0"|"0"|"true"|"2"|||||||||||
"6016"|"Alrt"|"3"|"codigoCta"|"Código"|"Código de alerta."|"texto"|"nomenclatura 'El_código_debe_comenzar_con_""{1}"".' 'IAD'"|"0"|"10"|"4em"|"false"|"true"|"true"|"IAN"|"false"||"0"|"false"|"true"|"VI_SEFE_ALRT"|"CODIGO_CTA"|"VARCHAR2"|"10"|"0"|"0"|"true"|"3"|||||||||||
"6016"|"Alrt"|"4"|"nombre"|"Nombre"|"Nombre de la alerta."|"texto"||"0"|"250"|"15em"|"false"|"true"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_ALRT"|"NOMBRE"|"VARCHAR2"|"250"|"0"|"0"|"true"|"4"|||||||||||
"6016"|"Alrt"|"5"|"posicion"|"Sec."|"Secuencia de Visualización"|"secuencia"||"0"|"6"|"3em"|"true"|"true"|"false"||"false"||"2"|"false"|"false"|"VI_SEFE_ALRT"|"POSICION"|"NUMBER"|"22"|"6"|"0"|"true"|"5"|||||||||||
"6016"|"Alrt"|"6"|"condAlerta"|"Condición Alerta"|"Condición de alerta (cruz). Los casos que no sean abarcados por esta condición ni por la de NO alerta, quedarán en la denominada zona gris."|"texto"||"0"|"200"|"15em"|"false"|"true"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_ALRT"|"COND_ALERTA"|"VARCHAR2"|"4000"|"0"|"0"|"true"|"6"|||||||||||
"6016"|"Alrt"|"7"|"condTicket"|"Condición NO Alerta"|"Condición opuesta (ticket). Los casos que no sean abarcados por esta condición ni por la de alerta, quedarán en la denominada zona gris."|"texto"||"0"|"200"|"15em"|"false"|"true"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_ALRT"|"COND_TICKET"|"VARCHAR2"|"4000"|"0"|"0"|"true"|"7"|||||||||||
"6016"|"Alrt"|"8"|"calculadoF"|"Calculado"|"Indica si la alerta es calculada"|"checkbox"||"0"|"1"|"3em"|"true"|"false"|"false"|"true"|"false"||"0"|"false"|"false"|"VI_SEFE_ALRT"|"CALCULADO_F"|"NUMBER"|"22"|"1"|"0"|"true"|"9"|||||||||||
"6016"|"Alrt"|"9"|"tipoRaizId"|"Tipo de ""Cuenta"" de Alerta"|"Tipo de ""cuenta"" de Alerta."|"combo_e_{""idEntidad"":""6058"",""paramId"":""tpoId"",""value"":""descripcion""}"||"0"|"6"|"3em"|"true"|"true"|"false"|"1033"|"false"|"1033"|"0"|"false"|"false"|"VI_SEFE_ALRT"|"TPO_CTA_ID"|"NUMBER"|"22"|"6"|"0"|"true"|"10"|||||"1"||||||
"6016"|"Alrt"|"10"|"tpoId"|"Tipo de Alerta"|"Tipo de alerta. Los tipos de alerta son los mismos tipos de indicadores."|"combo_e_{""idEntidad"":""6059"",""paramId"":""tpoId"",""value"":""descripcion""}"||"0"|"6"|"12em"|"false"|"true"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_ALRT"|"TPO_INDC_ID"|"NUMBER"|"22"|"6"|"0"|"true"|"11"|||||||||||
"6016"|"Alrt"|"11"|"fmlaCta"|"Fórmula"|"Fórmula"|"texto"||"0"|"512"|"50em"|"true"|"false"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_ALRT"|"FMLA_CTA"|"VARCHAR2"|"512"|"0"|"0"|"true"|"8"|||||||||||
"6016"|"Alrt"|"12"|"signo"|"Signo"|"Signo"|"texto"||"0"|"1"|"3em"|"true"|"true"|"false"|"+"|"false"||"0"|"false"|"false"|"VI_SEFE_ALRT"|"SIGNO"|"VARCHAR2"|"1"|"0"|"0"|"true"|"12"|||||||||||
"6016"|"Alrt"|"13"|"nvl"|"Nivel"|"Nivel"|"numero"||"0"|"2"|"3em"|"true"|"true"|"false"|"1"|"false"||"0"|"false"|"false"|"VI_SEFE_ALRT"|"NVL"|"NUMBER"|"22"|"2"|"0"|"true"|"13"|||||||||||
"6017"|"IndicadorRating"|"1"|"codigoIndicador"|"Código Indicador"||"texto"||"0"|"10"|"5em"|"false"|"true"|"true"||"false"||"1"|"false"|"false"|"VI_SEFE_INDICADOR_RATING"|"CODIGO_INDICADOR"|"VARCHAR2"|"10"|"0"|"0"|"true"|"1"|||"SYS_C0017182"|"XIF3TA_SEFE_INFO_ADC_PLAN_DE_C"|"1"|"SYS_C0015013"||"1"|||
"6017"|"IndicadorRating"|"2"|"indicador"|"Nombre Indicador"||"texto"||"0"|"80"|"20em"|"false"|"true"|"true"||"false"||"0"|"false"|"true"|"VI_SEFE_INDICADOR_RATING"|"INDICADOR"|"VARCHAR2"|"80"|"0"|"0"|"true"|"2"|||"SYS_C0017182"|"XIF3TA_SEFE_INFO_ADC_PLAN_DE_C"|"2"|"SYS_C0015013"||"2"|||
"6017"|"IndicadorRating"|"3"|"esProyeccion"|"Indicador de Proyección"|"Indica si se utiliza en matriz de proyección o no."|"numero"||"0"|"22"|"2em"|"false"|"true"|"true"|"false"|"true"|"0"|"0"|"false"|"false"|"VI_SEFE_INDICADOR_RATING"|"ES_PROYECCION"|"NUMBER"|"22"|"0"|"0"|"true"|"3"|||"SYS_C0017182"|"XIF3TA_SEFE_INFO_ADC_PLAN_DE_C"|"3"|"SYS_C0015013"||"3"|||
"6018"|"AlrtDin"|"1"|"ctaId"|"Id."|"Identificador único"|"numero"||"0"|"15"|"4em"|"true"|"false"|"true"||"false"||"0"|"true"|"false"|"VI_SEFE_ALRT_DIN"|"CTA_ID"|"NUMBER"|"22"|"15"|"0"|"false"|"1"|||||"3"||||||
"6018"|"AlrtDin"|"2"|"codigoCta"|"Código"|"Código de alerta."|"texto"|"nomenclatura 'El_código_debe_comenzar_con_""{1}"".' 'IAD'"|"0"|"10"|"4em"|"false"|"true"|"true"|"IAD"|"false"||"0"|"false"|"true"|"VI_SEFE_ALRT_DIN"|"CODIGO_CTA"|"VARCHAR2"|"10"|"0"|"0"|"true"|"3"|||||||||||
"6018"|"AlrtDin"|"3"|"nombre"|"Nombre"|"Nombre de la alerta."|"texto"||"0"|"250"|"20em"|"false"|"true"|"true"||"false"||"0"|"false"|"false"|"VI_SEFE_ALRT_DIN"|"NOMBRE"|"VARCHAR2"|"250"|"0"|"0"|"true"|"4"|||||||||||
